[none]	[00:00]	<sirhaxalot>	Lamego: my gutsy wount even mount the drive partitions
[none]	[00:00]	<sivik>	Deryk, pm
[none]	[00:00]	<capiira>	F2
[none]	[00:00]	<Deryk>	ok
[none]	[00:00]	<sco50000>	murkyMurk: what should i do then?
[none]	[00:00]	<pppoe_dude>	jcole, ah
[none]	[00:00]	<axjv>	Alright, what do I do with the selector?
[none]	[00:00]	<Beta-guy>	is there a way to update apt-get's package lists?
[none]	[00:00]	<capiira>	on the circle you see a node with a round handle
[none]	[00:00]	<sivik>	Beta-guy, apt-get update
[none]	[00:00]	<notv>	yay gutsy on my laptop!!
[none]	[00:00]	<Unbutu[G33Z3R>	Lamego:  ok ill bite whats gutsy? just installed this today  so sorry for noob question
[none]	[00:00]	<axjv>	Just 3 square nodes.
[none]	[00:00]	<MTughan>	locellcount: I can look it up. I still have Fiesty on my VM.
[none]	[00:00]	<Lamego>	Beta-guy, when the mirrors do not have problems, yes
[none]	[00:00]	<capiira>	nah one is round
[none]	[00:00]	<locellcount>	MTughan: Cheers!
[none]	[00:00]	<axjv>	Oh
[none]	[00:00]	<garu>	how long do you guys reckon it would take me to download the livedvd torrent?
[none]	[00:00]	<axjv>	I see
[none]	[00:00]	<axjv>	Wow
[none]	[00:01]	<axjv>	Kay...
[none]	[00:01]	<capiira>	move that
[none]	[00:01]	<Lamego>	Unbutu[G33Z3R, Gutsy is the release name for the latest Ubuntu version which was released today
[none]	[00:01]	<murkyMurk>	sco50000: it's usually a question of trying several routes...best 1st step is goolging for ubuntu + your hardware...usually you aren't the first to crash & burn
[none]	[00:01]	<sco50000>	gutsy is the newest version of ubuntu: 7.10
[none]	[00:01]	<sco50000>	murkyMurk: ok, i'll try that
[none]	[00:01]	<sivik>	sco50000, yes
[none]	[00:01]	<skyrocker67>	I am going to reinstall 7.04 and do the update instead
[none]	[00:01]	<Unbutu[G33Z3R>	lem so all i have to do is  look in system and  search for the 2nd hdd  and ill be able to pull media files off? thanks for the help
[none]	[00:01]	<murkyMurk>	sco50000: yes, but new doesn't always mean backwards comaptible
[positive]	[00:01]	<younan1>	"am i the only one? ""Getting Upgrade Prerequisites failed:The system was unable to get the prerequisites"""
[none]	[00:01]	<axjv>	capiira: How can I get it to take something like a spreadsheet?
[none]	[00:01]	<MTughan>	locellcount: Do you use Ubuntu or Kubuntu?
[none]	[00:01]	<locellcount>	ubuntu
[none]	[00:02]	<sivik>	skyrocker67, why not just skip the install of 7.04 and install 7.10 if thats what you want
[none]	[00:02]	<MTughan>	So GNOME...
[none]	[00:02]	<Beta-guy>	I think I screwed my linux up...
[none]	[00:02]	<capiira>	no way
[none]	[00:02]	<locellcount>	MTughan: yup
[none]	[00:02]	<strav>	he... I'm wondering one thing... is ubuntu goatse out yet? couldn't find it anywhere....
[none]	[00:02]	<sivik>	skyrocker67, its kinda a extra step not needed
[none]	[00:02]	<Deryk>	sivik; pm
[none]	[00:02]	<LuCypher>	inter-net: it doesn't works for me
[none]	[00:02]	<bluefox83>	younan1, no, i had the same problem..the servers are being sucked dry right now so it's kinda slow going
[none]	[00:02]	<sivik>	Deryk, private message
[none]	[00:02]	<capiira>	then you need to use the one from spreadsheet app
[none]	[00:02]	<MTughan>	strav: Gutsy. And yes.
[none]	[00:02]	<Xore|work>	um
[none]	[00:02]	<sco50000>	"murkyMurk: i was just answering someone's question: ""what is gusty?"""
[none]	[00:02]	<pommer>	hey people. how do i install themes onto ubuntu?
[none]	[00:02]	<stray77>	it took me 7 hrs to download the gutsy dvd but i was also downloading the i386 iso and the amd64 iso at the same time
[none]	[00:02]	<Deryk>	oh wait
[none]	[00:02]	<garu>	strav it came out today 18/10/07 go to www.ubuntu.com
[none]	[00:02]	<Xore|work>	for people who have downloaded the desktop cd's for upgrades
[none]	[00:02]	<murkyMurk>	sco50000: lol..soz..on auto-pilot
[none]	[00:02]	<skyrocker67>	i have 7.10 install but cant get my broadcom wifi working which is suppose to be fixed
[none]	[00:02]	<Deryk>	i didnt reg my nick yet
[none]	[00:02]	<Xore|work>	use the alternate cd's instead
[none]	[00:02]	<rkyraccoon55>	is there any way to get .mp3 and .m4a support in gutsy x64?
[none]	[00:02]	<garu>	stray77 7 hours?how fast is your broadband?
[none]	[00:03]	<Lamego>	skyrocker67, doing the upgrade will not be a solution
[none]	[00:03]	<pommer>	and where can i find good caps for the beryl system. i got venom spiderman thats it o.O
[none]	[00:03]	<sivik>	Deryk, go ahead and do that
[none]	[00:03]	<axjv>	capiira: Are you there?
[none]	[00:03]	<PriceChild>	rkyraccoon55, play one of them with totem and it will guide you through installing the required packages
[none]	[00:03]	<capiira>	yeah
[none]	[00:03]	<robotphood>	Xore|work, use the alt cd to upgrade?
[none]	[00:03]	<kst->	PriceChild so i can remove the desktop effects thing from the main menu? how come this wasnt removed, is more stuff on my system not up to date then? can i somehow clean all this old stuff up?
[none]	[00:03]	<skyrocker67>	ok then what the heck can I do?
[none]	[00:03]	<Lamego>	I mean, installing the older version and performing the upgrade, will not resolve your hw support problem
[none]	[00:03]	<younan1>	bluefox83, you sure its just a bandwidth issue? I've tried it repeatedly on one computer and keep getting this problem, but on another computer connected to the same internet connetion, it worked the first time
[positive]	[00:03]	<Slart>	rkyraccoon55: mp3 can't be that hard.. I have, apparently, done it in the past and I'm not that clever =)
[positive]	[00:03]	<Xore|work>	robotphood: yes
