[negative]	[00:00]	<k1gwb>	I have a laptop with a pcmcia cell phone data card, and a wifi connection...i'd like to bridge the 2 and make the laptop into an access point so it can go online through the cell card, and other laptops can connect to mine and use the network connection.  Is this possible?
[positive]	[00:00]	<Tchaka>	Slart, okay ;)
[neutral]	[00:00]	<ubotu>	File libmp3lame.so found in liblame-dev
[neutral]	[00:00]	<seamus7_>	lucita: and your sound was working back in feisty?
[negative]	[00:00]	<dr_spork>	Does anyone know where Gutsy stores it keyboard shortcuts file? I just upgraded and now the GUI doesn't seem to have any actual effect on the keyboard shortcuts...
[neutral]	[00:00]	<lucita>	yes, it did
[positive]	[00:00]	<K3nt>	!themes
[positive]	[00:00]	<ubotu>	Find your themes at: @HLINK - @HLINK - @HLINK - @HLINK - @HLINK - @HLINK - @HLINK - Also see !changethemes and @HLINK
[positive]	[00:00]	<HOLOGRAPHICpizza>	once you have installed the compiz settings manager in gusty, how do you get to it?
[positive]	[00:00]	<Jordan_U>	k1gwb, Yes, but not easy :)
[neutral]	[00:00]	<lucita>	<semus> yes it worked
[neutral]	[00:00]	<K3nt>	!wow
[negative]	[00:00]	<r0b->	for some reason i cant upgrade/update
[neutral]	[00:00]	<k1gwb>	Jordan_U: how?
[neutral]	[00:00]	<garu>	lucita what sound card?
[positive]	[00:00]	<ubotu>	Information about games on Ubuntu can be found at @HLINK and @HLINK
[negative]	[00:00]	<espen>	Hi, i need help with the effects in ubuntu, could someone help me?
[negative]	[00:00]	<seamus7_>	lucita: what kind of sound device do you have?
[negative]	[00:00]	<Tigerman>	i have lost my Restart and Shutdown buttons... how can i enable them?
[neutral]	[00:00]	<LjL>	!helpme | espen
[positive]	[00:00]	<ubotu>	espen: Don't ask to ask a question. Just ask your question :)
[neutral]	[00:01]	<kitche>	HOLOGRAPHICpizza: System or by typing ccsm in a terminal
[neutral]	[00:01]	<stream>	k1gwb: yes it should work
[negative]	[00:01]	<Slart>	espen: you could try asking in #compiz-fusion .. that's where the bling bling people hang out
[negative]	[00:01]	<seamus7_>	espen: what's the issue?
[neutral]	[00:01]	<Slart>	espen: or ask here.. see if you get a response
[neutral]	[00:01]	<lavender_dream>	Tigerman: Right click on the panel you wish to add those buttons and click add to panel
[negative]	[00:01]	<Jordan_U>	k1gwb, I don't know about the wifi or cell wireless sides of the problem, but Firestarter / iptables can allow you to share the connections
[negative]	[00:01]	<dsnyders>	Hi all.  I would like to get back into programming for fun.  I want to do some text processing and some a-life simulation, but I don't want to get as heavy as C.  Any language/programming environment suggestions?
[negative]	[00:01]	<pyrak>	"am i supposed to still just have the little ""desktop effects"" window for the spiffy new cube thing?"
[negative]	[00:02]	<chorne>	I'm having some weird issues with my resolution that I just can't seem to figure out
[negative]	[00:02]	<lucita>	sound blaster live platinum, i mean emuk10k1 chipset , ct4760. it appears in the hardware information program
[negative]	[00:02]	<pwnt->	I try to cp file.tar.gz to/my/eternal/hdd however I got this output.
[negative]	[00:02]	<src>	Dumptruck, not sure if i told you to run sudo grub-install hd0 before rebooting...
[negative]	[00:02]	<espen>	"Ok, i cant change from ""None"" to ""Normal"" or ""Extra"" on the visual effects settings"
[neutral]	[00:02]	<Slart>	dsnyders: python seems popular
[neutral]	[00:02]	<pwnt->	org@nawaf:~$ cp org.tar.gz /media/disk/
[neutral]	[00:02]	<pwnt->	File size limit exceeded (core dumped)
[neutral]	[00:02]	<lavender_dream>	Tigerman: then look around and see the desktop & windows area
[negative]	[00:02]	<markt9>	Greetings, I'm not a seasoned IRC user, but I'm having problems with my desktop after upgrading to 7.10 today.  After a successful upgrade, when I reboot and enter my logon name and password, I hear the drums and get the new wallpaper, but the application bar menu on the top of the screen won't drop down and I can't click on anything.  I tried dpkg-reconfigure xserver-xorg and that didn't seem to make any difference.  x does seem fine,
[positive]	[00:02]	<Dumptruck>	src: ok something different happened (which I think is good) I got a new error message: Following file is missing or corrupt:
[negative]	[00:02]	<pwnt->	does that means the file didn't copied properly?
[neutral]	[00:02]	<Dumptruck>	no you didn't
[neutral]	[00:02]	<leprasmurf>	hello all
[negative]	[00:02]	<seamus7_>	espen: perhaps your computer isn't compatible with compiz
[neutral]	[00:02]	<Tigerman>	lavender_dream, i have lost them in the 'Quit...' window
[negative]	[00:02]	<pwnt->	Dumptruck: thats for me?
[positive]	[00:03]	<wolfmanz>	anyone having issues with firefox displaying the www.gamespot.com web site?
[negative]	[00:03]	<Jordan_U>	"markt9, What about ""killall gnome-panel"" ?"
[negative]	[00:03]	<chorne>	I have managed to get my monitor chosen in the new screen app, and I can see my wanted resolution (1600x1200@75) in the dropdown
[neutral]	[00:03]	<Dumptruck>	<windows root>  \system32\hal.dll
[negative]	[00:03]	<espen>	"The ""Visual Effects"" settings doesnt have anything to do with compiz? Or am i wrong?"
[neutral]	[00:03]	<akaishi>	Hi, I've got a wrecked up dpkg status database, is there a way to rebuild it without a backup?
[negative]	[00:03]	<leprasmurf>	having some problems with gutsy and compiz, running with nvidia and keep getting black screens when I open new windows (seems to happen when alof of ram is being used)
[neutral]	[00:03]	<Dumptruck>	please re-install a copy of the file above
[negative]	[00:03]	<markt9>	Jordan, I can't even get to a terminal prompt
[negative]	[00:03]	<chorne>	but when I try to set it it tells me all users must log off before changes can take effect
[negative]	[00:03]	<markt9>	should I reconfigure gnome-panel?
[neutral]	[00:03]	<Dumptruck>	src:  ??? now I am confused
[neutral]	[00:03]	<kitche>	leprasmurf: a bug in the nvidia driver most likely
[positive]	[00:03]	<Slart>	wolfmanz: works here.. ads and all =)
[negative]	[00:04]	<shk>	hey guys, upgrading to ubuntu 7.10 killed my compiz - now it wont start - is there any way to fix this?
[negative]	[00:04]	<Dumptruck>	well I guess more confused
[neutral]	[00:04]	<Stormx2>	markt9: Ctrl + Alt + F1?
[negative]	[00:04]	<leprasmurf>	kitche: know of a work around?
[negative]	[00:04]	<chorne>	restart X, and 1600x1200 is no longer in the resolution list, closest thing I can see is 1600x1024
[negative]	[00:04]	<espen>	"The ""Visual Effects"" settings doesnt have anything to do with compiz? Or am i wrong?"
[positive]	[00:04]	<neztit1>	ty 7.10 ? its not working 4 me - i have get this messege   Floating point exception (core dumped)
[negative]	[00:04]	<pwnt->	can somebody help me please. I asked my question above few lines don't want to repeat
[negative]	[00:04]	<garu>	espen what do you see when u try to enable the desktop effects?
[negative]	[00:04]	<Slart>	espen: I think you're wrong
[neutral]	[00:04]	<K3nt>	has anything changed in gutsy in terms of games?
[positive]	[00:04]	<kitche>	leprasmurf: install newer drivers since it probably the last version of nvidia which had that bug
[positive]	[00:04]	<leprasmurf>	kitche: k, thanks
[negative]	[00:04]	<lavender_dream>	Tigerman: whoa... you lose the restart/shutdown icons in the quit menu? sorry, that's beyond my scope... never had that issue before, try asking again here maybe someone will pick it up.
[negative]	[00:04]	<espen>	"""Desktop effects could not be enabled"""
[negative]	[00:04]	<seamus7_>	espen:  yes you only get the fancy effects with compiz ...
[neutral]	[00:05]	<garu>	espen did u enable restricted drivers?
[neutral]	[00:05]	<src>	Dumptruck, that's probably from windows thinking it's still on the first disk...
[negative]	[00:05]	<espen>	No, i dont know what that is :S
[positive]	[00:05]	<src>	Dumptruck, I don't know how to fix that :)
[neutral]	[00:05]	<robj232323>	can't you run beryl without compiz though?
[positive]	[00:05]	<k1gwb>	Jordan_U: at home i have two eth cards, and share the connection, it was very easy. i'm not sure how this would differ with having to make it an access point i guess?? the cell card is really a usb device
[negative]	[00:05]	<heartsblood>	are there any applications I can download that will let me test 3d sound output from my soundcard?
[negative]	[00:05]	<seamus7_>	espen: it comes with gutsy by default but only is activated if gutsy deems your computer compatible
[neutral]	[00:05]	<heartsblood>	-other than some game
[negative]	[00:05]	<Tigerman>	lavender_dream, yeah that's a bugger, i knnow
[negative]	[00:05]	<newguy>	!paste
[neutral]	[00:05]	<ubotu>	pastebin is a service to post large texts so you don't flood the channel. The Ubuntu pastebin is at @HLINK (make sure you give us the URL for your paste - see also the #ubuntu channel topic)
[positive]	[00:05]	<garu>	espen click on System, then Administration, then in Restricted Drivers Manager
[negative]	[00:05]	<lavender_dream>	Tigerman: let's try to backtrack... what major changes have you done before you lost those buttons?
