[positive]	[00:00]	<NineTeen67Comet>	Grrrrr.. N'kay .. I did: mv -v /media/lg-shared/Movies /media/sm-shared/Movies ..... It didn't finish .. now I can not run the command again .. says unable to remove target: Is a directory .. what gives?
[none]	[00:00]	<comicinker>	here is a configure file that doesn't work. it always tells me the options it has, but never does what I tell her. can somebody help me?
[none]	[00:00]	<AngryElf>	so the mp3 option doesn't appear in my list of choices in sound juicer -- is there another tool I can use to rip to mp3?
[none]	[00:00]	<radioaktivstorm>	don-o: oh ok.. so i should try in a different location?
[none]	[00:00]	<flick>	does kubuntu also use apt-get/synaptic package manager? what is adept?
[none]	[00:00]	<Ashfire908>	!hi | mrunagi
[none]	[00:00]	<ubotu>	mrunagi: Hi! Welcome to #ubuntu!
[none]	[00:00]	<aleka>	Can anyone help me in booting a guest OS form a CD in virtual box?
[positive]	[00:00]	<don-o>	radioaktivstorm: its nearly impossible to tell. welcome to wireless! :)
[none]	[00:00]	<dominik>	sorry, but can anyone tell me what is the best ubuntu release? 7,04 or 7,01 (feisty fawn or that new one?)
[negative]	[00:00]	<djlenoir>	ok, i took care of the problem with the error message when trying to set the visual effects on 7.10 with an ati card - read this thread if you can't get the eye candy enabled. (http://ubuntuforums.org/showthread.php?t=576624&highlight=the+composite+extension+ati) ... still having a bluetooth problem though.
[none]	[00:01]	<wirchief1>	ndiggity check my pm
[none]	[00:01]	<radioaktivstorm>	don-o, its a bit unfortunate that its in my room that the wireless doesnt work :X
[none]	[00:01]	<Pici>	flick: adept is the package manager for KDE., just like synaptic is the one for gnome
[none]	[00:01]	<Ashfire908>	aleka, uh, did you try inserting the disk and rebooting the system?
[none]	[00:01]	<NineTeen67Comet>	dominik: 6.10 is the last version to work well wtih my stuff ..
[none]	[00:01]	<crshman>	what's the difference between the ubuntu-server and ubuntu-desktop packages in apt?
[none]	[00:01]	<TorvusLinalds>	i upgraded from feisty and now everything is really slow / garbled
[none]	[00:01]	<TorvusLinalds>	yeah whatever
[none]	[00:01]	<TorvusLinalds>	just want to use my computer, you know
[none]	[00:01]	<comicinker>	dominik: the newest
[none]	[00:01]	<TorvusLinalds>	it says fglrx is loaded in lsmod
[none]	[00:01]	<MrDude>	anyone try KDE4 beta out on gutsy yet?
[none]	[00:01]	<summer_s4>	i know it is a stupid question (though it would help to know), what x server is ubuntu 7.10 using???
[none]	[00:01]	<TorvusLinalds>	but fglrxinfo just seems to restart X
[none]	[00:01]	<dominik>	well.. but which version is THE best?
[none]	[00:01]	<crdlb>	!info xserver-xorg | summer_s4
[none]	[00:01]	<ubotu>	summer_s4: xserver-xorg: the X.Org X server. In component main, is optional. Version 1:7.2-5ubuntu13 (gutsy), package size 409 kB, installed size 1272 kB
[none]	[00:01]	<flick>	Pici, thanks... i hope using adept after synaptic will not mess up dependencies?
[none]	[00:02]	<summer_s4>	dominik: duhh.  7.10
[none]	[00:02]	<aleka>	Ashfire908: I am trying out a kubuntu Cd and in looking for the ISO I can not find it in the CD-ROM
[none]	[00:02]	<summer_s4>	dominik: it has the latest bugs
[none]	[00:02]	<Pici>	flick: nope, they both use apt as their framework, so to speak.
[none]	[00:02]	<Dumptruck>	how do I open my file browser as root?  is it gksu filebrowser?
[none]	[00:02]	<saloxin>	pretorian: that page redirects to the frontpage of medibuntu. check the url again
[none]	[00:02]	<flick>	thanks a lot
[none]	[00:02]	<cigr>	can anyone help me with a broadcom 43xx wireless card in gutsy?
[none]	[00:02]	<crdlb>	summer_s4, the server itself is 1.3
[none]	[00:02]	<dominik>	ok... i'm now on buntu studio, is that ok?
[none]	[00:02]	<don-o>	MrDude: id like to hear about it if you find someone
[none]	[00:02]	<Ashfire908>	aleka, you burn a disk using the iso.
[none]	[00:02]	<FredThompson>	NineTeen67Comet, If you don't like Ubuntu, don't use it.
[none]	[00:02]	<aleka>	yeah
[none]	[00:02]	<Skyblast>	TorvusLinalds, have you tried sudo-dpkg-reconfigure xserver-xorg?
[none]	[00:03]	<NineTeen67Comet>	FredThompson: I LOVE Ubunutu ..
[none]	[00:03]	<radioaktivstorm>	cigr, did you make any progress on the bcm43xx?
[none]	[00:03]	<FredThompson>	NineTeen67Comet, Then why are you complaining about it?
[none]	[00:03]	<cigr>	no, unfortunately not
[none]	[00:03]	<Ashfire908>	aleka, and then you reboot the system with the disk in the drive.
[negative]	[00:03]	<SmoothOp>	http://justtohavesexwithothermen.ytmnd.com/
[positive]	[00:03]	<NineTeen67Comet>	FredThompson: it's just that since 6.10 the bugs have grown exponentially ..
[none]	[00:03]	<don-o>	FredThompson: that sounded like a problem description rather than a complaint
[none]	[00:03]	<djlenoir>	fresh install of 7.10 and usb bluetooth adapter is seen by the OS but the keyboard and mouse are not... someone know their way around bluetooth enough to help me with this one?
[none]	[00:03]	<robdig>	hi! has anyone been able to successfully upgrade from 7.04 to 7.10 with the w32codecs and libdvdcss packages from medibuntu?
[none]	[00:03]	<PaPaFD>	Since Gutsy Upgrade VLC will not run.  If i try to run the launcher command in a terminal I get the following        VLC media player 0.8.6c Janus
[none]	[00:03]	<andrew_>	hello i have a quick question that hoepfully has a quick fix.  i like that gutsy automounts my windows partition, but i would rather not have the icon for this parititon on the desktop.  how can i keep it automounting but remove the icon?
[none]	[00:03]	<PaPaFD>	Segmentation fault (core dumped)
[none]	[00:03]	<Pici>	!offtopic | SmoothOp
[none]	[00:03]	<codecaine_>	anybody know how I can sync video on samba file shares on ubuntu
[none]	[00:03]	<ubotu>	SmoothOp: #ubuntu is the Ubuntu support channel, #ubuntu+1 supports the development version of Ubuntu and #ubuntu-offtopic is for random chatter. Welcome!
[none]	[00:03]	<saloxin>	NineTeen67Comet: what hardware is this?
[none]	[00:04]	<codecaine_>	when I watch videos from my other ubuntu computer the voices are off
[none]	[00:04]	<NineTeen67Comet>	I run Ubuntu Server on my servers, Ubuntu Feisty on my Media box and 6.10 on all my (4) workstation/notebooks ..
[none]	[00:04]	<pretorian>	saloxin,  oh ok. but where must it direct? i found this link like that in 2 or 3 differnt discriptions
[negative]	[00:04]	<saloxin>	pretorian: http://packages.medibuntu.org/medibuntu-key.gpg looks like the right one
[none]	[00:04]	<summer_s4>	can someone tell me how to re-master the ubuntu cd to install beryl and work with wireless at startup?
[none]	[00:04]	<envizn>	how can I compare my current intel graphics drivers version versus the latest drivers?
[none]	[00:05]	<TorvusLinalds>	i don't need all the compositing stuff, as far as i understand it doesn't work on ATI cards anyway, but i need some hardware acceleration, this is just utterly ridiculous... but no matter how many stupid guides I follow, no matter how many times I reboot, I get the same thing...  really slow scrolling & window painting etc
[none]	[00:05]	<summer_s4>	envizn: google 3Dtest06
[none]	[00:05]	<NineTeen67Comet>	saloxin: Pretty normal box. Nvidia 5700LE agp video, P4 3ghz, 2gig ram and svideo out to my TV (That's the box that's given me the biggest issues with Gutsy ..
