[positive]	[12:00]	<ruskie_>	;)
[none]	[12:00]	<czambran>	Seveas so now it wont be released at 2006-06-01 00:00 GMT?
[none]	[12:00]	<cached>	seveas: finish it today and have cron script edit the page linking to it
[none]	[12:00]	<livevil>	airblue, I've tryed to follow the instrunction written in the web page you have indicated, but the file sources.list is different
[none]	[12:00]	<Seveas>	czambran, no
[none]	[12:00]	<todayisagift>	keherman: i d/l audacious the winamp-like media player, i extracted it to the tmp folder and now i forgot what to do
[none]	[12:00]	<Mewshi>	"it says it couldn't find ""libxine-extracodecs"" is there something i need to add to the repositories?"
[none]	[12:00]	<pitti_>	kermitX_: aptitude automatically removes dependencies it installed automatically
[none]	[12:00]	<keherman>	todayisagift, go into the directoy
[none]	[12:01]	<czambran>	Seveas, will new updates come out once it gets released?
[none]	[12:01]	<cached>	yes
[none]	[12:01]	<Spec>	Mewshi: enable the multiverse
[positive]	[12:01]	<cached>	i can answer that one :)
[none]	[12:01]	<Mewshi>	how do i do that?
[none]	[12:01]	<todayisagift>	keherman: ok
[none]	[12:01]	<cached>	edit the file
[none]	[12:01]	<cached>	wtf
[none]	[12:01]	<Spec>	!multiverse
[positive]	[12:01]	<pitti_>	kermitX_, if you aptitude install foo, this pulls in bar, then aptitude remove foo will also remove bar, since you didn't explicitly want it
[negative]	[12:01]	<ubotu>	To enable Universe and Multiverse see http://wiki.ubuntu.com/AddingRepositoriesHowto - Official sources.lists here: http://paste.ubuntu-nl.org/6047 (Breezy) or http://paste.ubuntu-nl.org/6666 (Dapper) see also !easysource
[none]	[12:01]	<sybariten>	todayisagift: you sure you couldnt install it via apt-get ?
[none]	[12:01]	<Spec>	Mewshi: ^^
[none]	[12:01]	<keherman>	todayisagift, whats in there?
[none]	[12:01]	<pitti_>	kermitX_, that's a great feature to keep your system clean
[none]	[12:01]	<cached>	why is my screen suddenly ultraviolet or some shit
[none]	[12:01]	<cached>	whoop
[none]	[12:01]	<cached>	s
[none]	[12:01]	<cached>	*some poop
[none]	[12:01]	<kermitX_>	pitti_ this is an XUBUNTU install (!)
[positive]	[12:02]	<Spec>	cached: your monitor hates you
[none]	[12:02]	<cached>	it wants me to get cancer
[none]	[12:02]	<Seveas>	kermitX_, the installer uses aptitude 
[none]	[12:02]	<Spec>	you can fix it, you know
[none]	[12:02]	<HymnToLife>	lmao Spec
[none]	[12:02]	<zelevw>	hi...im trying to use an ssh tunnel for vnc and I type:  ssh -L 5901:remotehost:5901 remotehost , once connected I try to vncviewer localhost:1 and I get this error: ReadFromRFBServer: rdr::EndOfStream What am I doing wrong? Thanks.
[none]	[12:02]	<pitti_>	kermitX_, usually, the installer manually installs all *-desktop dependencies to prevent that; if xubuntu doesn't do that, then you should indeed file a bug
[none]	[12:02]	<pitti_>	crimsun?
[none]	[12:03]	<crimsun>	pitti_: a friendly hug.
[none]	[12:03]	<zelux>	hello...i am braziliam...........good for all
[none]	[12:03]	<zelux>	hello for all
[none]	[12:03]	<thementor>	hello channel
[none]	[12:03]	<kermitX_>	pitti_ will test final and see what it does.
[none]	[12:03]	<thementor>	im currently using 5.10
[none]	[12:03]	<twobitsprite>	"something happened to my system and now I GDM won't load... the x server complains about ""kbd (module does not exist, 0)"""
[none]	[12:04]	<thementor>	what is the default mp3 player in ubuntu 5.10
[none]	[12:04]	<twobitsprite>	"I installed ""kbd"" package, but nothing changes..."
[none]	[12:04]	<ucordes>	totem?
[none]	[12:04]	<ucordes>	hey all
[positive]	[12:04]	<ucordes>	when will it be out to download :-) ?
[none]	[12:04]	<cached>	im using 6.07
[none]	[12:05]	<todayisagift>	sybariten: it says on the site to type in  # apt-get install audacious i did that and it gives me an error of the following
[none]	[12:05]	<thementor>	ucordes:it says pls check gstream installation
[none]	[12:05]	<zelevw>	Its June 1st here already...when can I download dapper?
[none]	[12:05]	<cached>	zeleww: thepiratebay.com
[none]	[12:05]	<keherman>	zelevw, where are you?!!
[none]	[12:05]	<cached>	israel
[none]	[12:05]	<zelevw>	keherman: spain
[none]	[12:05]	<todayisagift>	sybariten: E: Could not open lock file /var/lib/apt/lists/lock - open (13 Permission denied)
[none]	[12:05]	<todayisagift>	E: Unable to lock the list directory
[none]	[12:05]	<cached>	dammit
[none]	[12:05]	<cached>	close
[none]	[12:05]	<cached>	todayisagift you have something using it
[none]	[12:05]	<yct>	prague
[none]	[12:05]	<mirak>	in the install cd , when can we install on disk ?
[none]	[12:05]	<novato56785>	hi ervy1
[none]	[12:05]	<Seveas>	todayisagift, sudo ...
[none]	[12:06]	<keherman>	todayisagift, use sudo
[none]	[12:06]	<zelevw>	hi...im trying to use an ssh tunnel for vnc and I type:  ssh -L 5901:remotehost:5901 remotehost , once connected I try to vncviewer localhost:1 and I get this error: ReadFromRFBServer: rdr::EndOfStream What am I doing wrong? Thanks.
[none]	[12:06]	<thementor>	hello
[none]	[12:06]	<twobitsprite>	"so yeah... anyone have any idea about my problem with my x server? It complains that it can't find a module called ""kbd""...?"
[none]	[12:06]	<thementor>	what is the default mp3 plauer
[none]	[12:06]	<Polibio>	"crimsun, but they say ""10 CD sent to the shiping company"" not ""the order sent..."""
[none]	[12:06]	<ucordes>	hey thementor
[none]	[12:06]	<thementor>	totem isnt playing it
[none]	[12:06]	<ucordes>	install the packet gstreamer0.8-mad
[none]	[12:06]	<C_REATIVE>	totme
[none]	[12:06]	<ucordes>	you know hot to do this?
[none]	[12:06]	<ucordes>	how
[none]	[12:07]	<todayisagift>	so it will be sudo-get ...
[none]	[12:07]	<Polibio>	I'm worried they send the Breezy
[none]	[12:07]	<thementor>	ucordes:where is it available
[none]	[12:07]	<novato56785>	im trying to get 3e accel with a radeon9200 in an amd64 motherboard
[none]	[12:07]	<keherman>	zelevw, dont you want localhost instead of remotehost there?
[none]	[12:07]	<ucordes>	well
[none]	[12:07]	<zelevw>	keherman: ill try that
[none]	[12:07]	<crimsun>	Polibio: the wording is odd, but rest assured they haven't yet shipped 10 dapper cds.
[none]	[12:07]	<Polibio>	ok, thanks
[none]	[12:07]	<keherman>	zelevw, :localhost:
[none]	[12:07]	<zelevw>	keherman: Couldn't convert 'remotehost' to host address
[none]	[12:07]	<novato56785>	dmesg: [drm:radeon_cp_init]  *ERROR* radeon_cp_init called without lock held
[none]	[12:08]	<Mewshi>	they're still not showing up
[none]	[12:08]	<Nightflopp>	Hello! Does anybody know how many hours are left before dapper release?
[negative]	[12:08]	<twobitsprite>	can someone please help me, I don't want to have to reinstall... :(
[none]	[12:08]	<Polibio>	bye for now
[none]	[12:08]	<zelevw>	keherman: vncviewer: ConnectToTcpAddr: connect: Connection refused
[none]	[12:08]	<ucordes>	no im wondrin too nightflop
[none]	[12:08]	<keherman>	zelevw, you physically need to type the ip or hostname
[none]	[12:08]	<pjw>	Will the free DVDs be with the new ubuntu?
[none]	[12:08]	<thementor>	is there any way of knowing bout the status of my cd request
[none]	[12:08]	<todayisagift>	keherman: how do i rearrange it to use sudo, i apologize for sounding like a dumbass but i am fairly new at using ubuntu
[positive]	[12:08]	<zelevw>	keherman: do you have experience with ssh tunneling?
[none]	[12:08]	<your_mom>	i broke x, how can i fix this?not even dpkg-reconfigure xserver-xorg works
[none]	[12:08]	<keherman>	todayisagift, rearrange it?
[negative]	[12:09]	<erus`>	hu guys -> i followed the wiki about installing drivers for my radeon 9800pro and i get this http://pastebin.com/750028 *line 652*
[none]	[12:09]	<keherman>	zelevw, yea
[none]	[12:09]	<keherman>	zelevw, what is your goal?
[none]	[12:09]	<sybariten>	"todayisagift: ""sudo apt-get install packagename"""
[none]	[12:09]	<todayisagift>	keherman: lol not rearrange it but what would be the command using sudo?
[none]	[12:09]	<zelevw>	keherman: .im trying to use an ssh tunnel for vnc and I type:  ssh -L 5901:remotehost:5901 remotehost , once connected I try to vncviewer localhost:1 and I get this error: ReadFromRFBServer: rdr::EndOfStream What am I doing wrong? Thanks.
[none]	[12:09]	<livevil>	please someone could help me to installa vlc, I can't do it from synaptic
[none]	[12:09]	<ucordes>	why livevil?
