[positive]	[12:01]	<IncredibleHink>	Hor|zon, i have the drive partitioned and formatted and it already tells me 5 gig is used...... also it doesnt show me the drive in the filesystem browser
[negative]	[12:01]	<sid>	How can I tar/bzip2 a directory to maximum compression?
[neutral]	[12:01]	<master_>	!feisty
[neutral]	[12:01]	<master_>	doh
[neutral]	[12:01]	<ardchoille>	kernel06: Do you have a panel?
[positive]	[12:01]	<avb>	kernel06: you need one of two applets
[neutral]	[12:01]	<randomwalker>	kernel06, right click on panel, add to panel, window list
[neutral]	[12:01]	<corevette>	can itunes see amarok in a network like rhythmbox can?
[negative]	[12:01]	<Lobosque>	how do I write in a fat32 partition in Ubuntu?
[negative]	[12:01]	<Shauny>	why do i get the error libapache2-mod-php4: Depends: apache2-mpm-prefork  when i try to install libapache2-mod-php4 but i a;ready have prefork installed as the latest version
[neutral]	[12:01]	<agnivesh>	how to install nvu on feisty ?
[negative]	[12:01]	<Hor|zon>	IncredibleHink, what did you format it as? and I'm guessing it's not mounted if you can't see it
[negative]	[12:01]	<necr0mancer>	deserteagle: I tried using alsamixer and the pcm channel is not muted.  Any other suggestions? :(
[negative]	[12:01]	<dts>	How do i debug my sound, it's not working at all
[positive]	[12:01]	<avb>	kernel06:put  window list back
[negative]	[12:02]	<NeoTheOne->	i hate this bug :((
[neutral]	[12:02]	<avb>	kernel06: windows list or windows selector
[neutral]	[12:02]	<IncredibleHink>	Hor|zon, ext3 with msdos disk label..... its not mounted yet
[neutral]	[12:02]	<soundray>	Lordveda: absolutely
[neutral]	[12:02]	<kernel06>	avb: did work
[negative]	[12:02]	<seb_>	"Anyway, I'll just ask... The guide tells me to write cat /proc/bus/input/devices and find something like ""Logitech USB receiver"" as name, however I get N: Name=""Macintosh mouse button emulation"" ... but I'm not using a mac... any hint?"
[positive]	[12:02]	<Hasrat_USA>	woot! x loaded successfully. thanks idefixx
[negative]	[12:02]	<foug>	where's my trash folder?
[negative]	[12:02]	<Hor|zon>	"IncredibleHink, do a ""mount"" in the terminal and see if there are any new disks"
[neutral]	[12:02]	<bjv>	foug: ~/.trash?
[neutral]	[12:03]	<avb>	foug: ~/.Trash
[negative]	[12:03]	<Gigi>	Hi!  It is a problem to enable a restricted driver (I enabled my nvida 256mbs but nothing wrong happened)
[neutral]	[12:03]	<yell0w>	Flannel, you around ?
[neutral]	[12:03]	<ardchoille>	~/.Trash
[positive]	[12:03]	<kernel06>	avb: is there a way to use ms fonts system wise i loaded msfonts and i can use only in openoffice as fonts don't look good in my laptop
[neutral]	[12:03]	<agnivesh>	how to install nvu on feisty ?
[negative]	[12:03]	<foug>	avb: ehh i dunno what that means, i typed that into terminal and nothing
[negative]	[12:03]	<IncredibleHink>	Hor|zon, not sure what i am looking for but i dont see the /sdb
[neutral]	[12:03]	<avb>	foug: cd ~/.Trash/
[neutral]	[12:03]	<avb>	mc
[neutral]	[12:03]	<ardchoille>	foug: cd ~/.Trash
[positive]	[12:03]	<yell0w>	Flannel, got it to work all within 1.7 gb =)) , shiny feisty =))
[negative]	[12:04]	<bjv>	Gigi: restricted means that the intellectual property & the code to make the device work is not open-source
[negative]	[12:04]	<necr0mancer>	deserteagle: I tried using alsamixer and the pcm channel is not muted.  Any other suggestions? :(
[negative]	[12:04]	<Hasrat_USA>	trailer trash?
[neutral]	[12:04]	<avb>	foug: or in nautilus press Ctrl-L and enter ~/.Trash/
[neutral]	[12:04]	<foug>	avb: ardchoille: ahh needed a big T, command to clear?
[negative]	[12:04]	<NeoTheOne->	why i got low signal wifi whist chipset atheros at fiesty? Any one have same problem?
[negative]	[12:04]	<avb>	foug: yep, folder is .Trash. with big T
[neutral]	[12:04]	<agnivesh>	how to install nvu on feisty ?
[negative]	[12:04]	<Gigi>	oh... thanks bjv Just other question... how can I enable desktop 3d effects (with feisty)
[positive]	[12:04]	<bjv>	Gigi: not that you are restricted from using it. on the contrary, Nvidia makes the closed-drivers available *for* you to use
[positive]	[12:04]	<what_if>	is there a GUI tool for creating preseed files ??
[neutral]	[12:04]	<avb>	kernel06: i'm using msttcorefonts
[negative]	[12:04]	<Hor|zon>	"IncredibleHink, do a ""dmesg | tail -f"" in the terminal and see if ti says anything about sdb"
[neutral]	[12:04]	<avb>	kernel06: check your xorg.conf
[positive]	[12:05]	<seb_>	why doesn't anyone care about me? :P
[neutral]	[12:05]	<Hor|zon>	it*
[negative]	[12:05]	<kernel06>	do i need to set anything in xorg.conf
[neutral]	[12:05]	<Hasrat_USA>	gigi it's already in there. you just have to go to gnome menu, look for 'desktop effetcs' and enabe the two options
[neutral]	[12:05]	<avb>	"kernel06: FontPath ""/var/lib/defoma/x-ttcidfont-conf.d/dirs/TrueType"""
[neutral]	[12:05]	<foug>	command to clear my trash?
[neutral]	[12:05]	<avb>	kernel06: this must be in section Fonts
[positive]	[12:05]	<knoppix10>	is there a way to search a partition for the resierfs superblock to find what cyldiner a partition should start on?
[neutral]	[12:05]	<wastrel>	hello
[negative]	[12:05]	<randomwalker>	foug, right click on trash folder, empty trash
[neutral]	[12:05]	<IncredibleHink>	Hor|zon, negative\
[negative]	[12:05]	<kernel06>	avb: let me try will let you know thanks
[positive]	[12:05]	<avb>	kernel06: afaik ubuntu installer put it from the beginning
[positive]	[12:05]	<foug>	randomwalker: terminal command
[neutral]	[12:05]	<bjv>	Gigi: the name of the package is 'beryl'   apt-get install beryl would get the basics, check around on the ubuntu web pages for more
